count_reference,patern,heuristic,score,count_debts,r_master,r_r3.8.2,r_r4.10,r_r4.11,r_r4.12,r_r4.6,r_r4.7,r_r4.8,r_r4.9,d_CODE_DEBT,d_DEFECT_DEBT,d_DESIGN_DEBT,d_TEST_DEBT,d_UNKNOWN_DEBT,i_CODE_DEBT_I,i_COMMENT_ANALYSIS,i_COMPLEX_METHOD,i_DEFECT_DEBT_I,i_DESIGN_DEBT_I,i_DUPLICATED_CODE,i_FEATURE_ENVY,i_GOD_CLASS,i_TEST_DEBT_I,i_UNKNOWN_DEBT_I
-0.7343798882323997,-0.24540062175660443,0.3314943745730023,-0.2098967161420653,-1.0005123935518454,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0.8420889385064849,1.84564345148141,-0.5170091774025762,1.711401997116698,0.6103125600666256,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
0.8420889385064849,1.266718026246092,2.542069417877799,1.3619260804704143,0.6103125600666256,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
0.8420889385064849,0.9297315846912053,2.3411080503046358,1.0111400385508547,0.9324775507903198,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
-1.0496736535801767,-0.6083090972772516,-0.33837685067087553,-0.6035893607614027,-1.0005123935518454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-0.7343798882323997,-0.4700582494598622,-0.5170091774025762,-0.4830578356200415,-1.0005123935518454,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.8420889385064849,3.02077565792922,-0.33837685067087553,2.8459704837734243,0.6103125600666256,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0
0.21150140781093107,1.3790468400977207,1.6265787433778325,1.395006743620625,0.2881475693429314,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
0.21150140781093107,0.03974175186676118,-0.5170091774025762,5.085890036009391e-05,0.2881475693429314,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
0.8420889385064849,0.8260434488281633,0.7445816301400601,0.8192066860159702,0.6103125600666256,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
-0.7343798882323997,-0.1935565538250834,0.6887590280364038,-0.10050125582354723,-0.6783474028281512,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
0.8420889385064849,-0.15035316388214923,-0.33837685067087553,-0.15912936180263323,0.6103125600666256,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,1.51729768791511,3.2677632452253333,1.8050759541559085,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-0.7343798882323997,-0.5910277413000778,-0.5170091774025762,-0.5976937970316623,-0.6783474028281512,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.577911192113403,-0.5170091774025762,-0.5852639835014594,-1.0005123935518454,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,1.0334197205542475,0.4654686196217779,1.0360324187430925,0.9324775507903198,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1
1.157382703854262,-0.5564650293457305,2.1624757235729346,-0.3880737533075557,-1.0005123935518454,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1.157382703854262,0.22119598962708475,-0.5170091774025762,0.17200480101779117,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,-0.21083790980225708,-0.5170091774025762,-0.23740934688085424,0.9324775507903198,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,-0.6255904532544252,2.4974113361948738,-0.4699565828872848,-1.0005123935518454,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.157382703854262,0.29032141353577945,1.0906817631827304,0.3318400843574225,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,0.02246039588958751,-0.5170091774025762,-0.016325707015585722,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,2.5368976905683573,0.28683629289007706,2.4398316490579677,1.254642541514014,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1.157382703854262,0.8260434488281633,-0.5170091774025762,0.7451846080758947,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,-0.21083790980225708,-0.5170091774025762,-0.23740934688085424,0.9324775507903198,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,6.839955328884602,3.05703292228403,6.77913031980613,1.254642541514014,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1.157382703854262,0.48041632928468986,-0.5170091774025762,0.4176532897569784,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,0.8277715844258806,-0.15974452393917474,0.7782652712261052,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,1.8802061634357574,3.167282561438751,2.0782370736338835,1.254642541514014,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,2,0,1
-1.0496736535801767,-0.577911192113403,-0.5170091774025762,-0.5852639835014594,-1.0005123935518454,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-0.7343798882323997,-0.5391836733685569,-0.5170091774025762,-0.5485640992838248,-0.6783474028281512,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0.8420889385064849,-0.6255904532544252,2.1624757235729346,-0.48960846198641983,-1.0005123935518454,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.10379235753684585,-0.12443112991638872,-0.3495413710916068,-0.1358746382019902,1.254642541514014,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
1.157382703854262,0.057023107843934856,-0.5170091774025762,0.01642742481630591,1.254642541514014,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1.157382703854262,0.6445892110678397,-0.5170091774025762,0.5732306659584636,1.254642541514014,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
0.8420889385064849,0.11750785376404271,-0.5170091774025762,0.07374540552211627,0.9324775507903198,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,0.8174027708395765,2.321570139568356,0.9035460004830909,1.254642541514014,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1
-0.7343798882323997,-0.5564650293457305,-0.5170091774025762,-0.5649406651997706,-0.6783474028281512,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.7343798882323997,-0.5737463853229042,-0.5170091774025762,-0.5813172311157164,-1.0005123935518454,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-0.7343798882323997,-0.5564650293457305,-0.5170091774025762,-0.5649406651997706,-0.6783474028281512,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-0.7343798882323997,-0.5564650293457305,-0.5170091774025762,-0.5649406651997706,-0.6783474028281512,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,-0.17627519784790974,-0.5170091774025762,-0.20465621504896261,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,0.3767281934216478,1.0906817631827304,0.4137229139371515,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,-0.08122773997345453,-0.5170091774025762,-0.11458510251126063,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.157382703854262,-0.29724468968812545,-0.5170091774025762,-0.31929217646058333,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,-0.19355655382508333,1.0906817631827304,-0.12670376128906044,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,2.5489946397523786,-0.5170091774025762,2.3779282298956925,1.254642541514014,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1.157382703854262,0.3076027695129531,-0.5170091774025762,0.25388763059752023,1.254642541514014,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
-0.7343798882323997,-0.48733960543703586,-0.5170091774025762,-0.4994344015359873,-1.0005123935518454,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.6083090972772516,-0.5170091774025762,-0.614070362947608,-1.0005123935518454,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
-1.0496736535801767,-0.43549553750551484,-0.33837685067087553,-0.4398237016019445,-1.0005123935518454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.6255904532544252,-0.18207356478063735,-0.6271716156803646,-1.0005123935518454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.5737463853229042,-0.4276930140367258,-0.570836228929511,-1.0005123935518454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-0.7343798882323997,-0.5564650293457305,-0.5170091774025762,-0.5649406651997706,-1.0005123935518454,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.0496736535801767,-0.5564650293457305,-0.5170091774025762,-0.5649406651997706,-1.0005123935518454,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1
-1.0496736535801767,-0.6255904532544252,-0.014605758469667886,-0.6075197365812297,-1.0005123935518454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.5305429953799701,-0.33837685067087553,-0.5298948141396466,-1.0005123935518454,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
-1.0496736535801767,-0.5996684192886648,-0.5170091774025762,-0.6058820799896352,-1.0005123935518454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.5996684192886648,-0.5170091774025762,-0.6058820799896352,-1.0005123935518454,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.8420889385064849,-0.05530570600769402,-0.5170091774025762,-0.0900202536373419,0.9324775507903198,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,1.1847871175583116,0.4654686196217779,1.1794747596008621,0.9324775507903198,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,2,0,0
1.157382703854262,-0.03802435003052035,-0.5170091774025762,-0.07364368772139608,1.254642541514014,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-1.0496736535801767,-0.6083090972772516,-0.5170091774025762,-0.614070362947608,-1.0005123935518454,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
-1.0496736535801767,-0.5129505749952072,-0.5170091774025762,-0.523704472223419,-1.0005123935518454,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.577911192113403,-0.5170091774025762,-0.5852639835014594,-1.0005123935518454,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0.526795173158708,-0.2799633337109518,-0.5170091774025762,-0.3029156105446375,0.6103125600666256,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.5564650293457305,-0.5170091774025762,-0.5649406651997706,-0.03401742138076277,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,2,0,1
-1.0496736535801767,-0.6255904532544252,-0.014605758469667886,-0.6075197365812297,-1.0005123935518454,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.7343798882323997,-0.5391836733685569,-0.5170091774025762,-0.5485640992838248,-0.6783474028281512,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1.157382703854262,-0.21083790980225708,1.0906817631827304,-0.14308032720500632,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,-0.29724468968812545,-0.5170091774025762,-0.31929217646058333,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.6255904532544252,-0.18207356478063735,-0.6271716156803646,-1.0005123935518454,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.157382703854262,-0.19355655382508333,-0.5170091774025762,-0.22103278096490836,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0.526795173158708,-0.3829947780468612,1.827540110950996,-0.2629895428415616,0.6103125600666256,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,-0.4095735035397543,-0.5170091774025762,-0.4257398549142311,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.5737463853229042,-0.5170091774025762,-0.5813172311157164,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.5478243513571437,-0.5170091774025762,-0.5567523822417977,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
-1.0496736535801767,-0.5391836733685569,-0.5170091774025762,-0.5485640992838248,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.0496736535801767,-0.5530087581502957,-0.15974452393917474,-0.5407033476441708,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.42339858832149324,-0.5170091774025762,-0.4388411076469878,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
-1.0496736535801767,-0.5910277413000778,-0.5170091774025762,-0.5976937970316623,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.48733960543703586,-0.15974452393917474,-0.47847239716357665,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
